source	target	weight
51017702	49990513	.26
51017702	49370849	.33
51017702	49603939	.58
51017702	48458334	.38
51017702	49148753	.20
51017702	48211891	.59
51017702	49706823	.94
51017702	48910876	.24
51017702	48395804	.80
51017702	51685490	.91
51017702	51020317	.60
51017702	49053215	.48
51017702	50895806	.42
51017702	49432579	.47
51017702	48714879	.45
51017702	49617486	.98
51017702	48497358	.99
51017702	50290197	.24
51017702	49930680	.53
51017702	52390368	.47
51017702	50873764	.54
51017702	48270127	.58
48613992	50572363	.01
48613992	49141874	.50
48613992	50140966	.20
48613992	49641293	.26
48613992	51013313	.09
48613992	49572786	.30
48613992	49905882	.07
48613992	49031113	.08
48613992	48521971	.08
48613992	50644976	.11
48613992	48101046	.62
48613992	48228724	.67
48613992	50982408	.15
48613992	48956465	.34
48613992	49030977	.08
48613992	50895806	.30
48613992	48481003	.24
48613992	48714879	.15
48613992	50290197	.08
48613992	48472771	.80
48613992	48248832	.58
48563650	50024565	.24
48563650	50694881	.97
48563650	48371604	.98
48563650	48980380	.44
48563650	49017682	.48
48563650	50842115	.26
48563650	48152008	.33
48563650	50029468	.38
48563650	50485433	.20
48563650	48640280	.36
48563650	51383618	.42
48563650	50949594	.35
48563650	50722133	.30
48563650	49906437	.34
48563650	49828493	.36
48563650	49905882	.23
48563650	48104842	.47
48563650	48433783	.47
48563650	49684857	.63
48563650	50644976	.84
48563650	50217075	.51
48563650	49568073	.93
48563650	48394003	.23
48563650	50605219	.47
48563650	50982408	.46
48563650	49990513	.26
48563650	49370849	.32
48563650	49603939	.57
48563650	48458334	.38
48563650	49148753	.20
48563650	48211891	.58
48563650	49706823	.93
48563650	48910876	.24
48563650	48395804	.79
48563650	51685490	.90
48563650	51020317	.59
48563650	49053215	.48
48563650	50895806	.42
48563650	49432579	.47
48563650	48714879	.44
48563650	49617486	.97
48563650	48497358	.98
48563650	50290197	.24
48563650	49930680	.52
48563650	52390368	.47
48563650	50873764	.53
48563650	48270127	.58
49984267	50505042	.67
49984267	49520858	.52
49984267	48383521	.55
49984267	48158249	.43
49984267	49857232	.52
49984267	49510006	.54
49984267	48986999	.62
49984267	50854359	.51
49984267	49654143	.63
49984267	48264118	.64
49984267	51091539	.50
49984267	49931541	.23
49984267	50193771	.78
49984267	48308826	.23
49984267	48204141	.52
49984267	48117511	.23
49984267	51221777	.16
49984267	50089436	.28
49984267	50026939	.19
49984267	50121333	.53
49984267	48053904	.45
49984267	53010200	.50
49984267	49796452	.22
49984267	49088847	.65
49984267	50379839	.77
49984267	49316751	.48
49984267	49709023	.28
49984267	50149266	.21
49984267	52524112	.52
49984267	49752149	.38
49984267	52528693	.48
49984267	50177216	.23
49984267	50690076	.23
49984267	49730100	.17
49984267	48072438	.27
49984267	49502600	.51
49984267	49398894	.46
49984267	49948350	.22
49984267	50387952	.83
49984267	48609069	.44
49984267	50683786	.49
49984267	50093144	.19
49984267	49507160	.50
49984267	49475177	.61
49984267	53452713	.53
49984267	49194719	.22
48729384	48147356	.29
48729384	52442415	.64
49523302	49511200	.79
49523302	49599509	.51
49523302	49405616	.63
49523302	52541525	.93
49523302	49269814	.62
49523302	49512629	.60
49523302	48399005	.57
49523302	49670545	.64
49523302	49631154	.76
49523302	51797219	.89
49523302	51112703	.64
49523302	50151772	.85
49523302	49153215	.52
49523302	49056723	.79
49523302	49518115	.64
49523302	49834694	.57
49523302	50594507	.27
49523302	49737865	.92
49523302	51125169	.57
49523302	48841742	.90
49523302	48052940	.64
49523302	48351721	.77
49523302	52380615	.63
49523302	49835660	.59
49523302	51450521	.57
49523302	48117511	.68
49523302	49786779	.90
49523302	51080755	.63
49523302	49676155	.83
49523302	50461881	.55
49523302	50089436	.47
49523302	48096905	.72
49523302	50121333	.02
49523302	49505245	.57
49523302	49891730	.80
49523302	52945041	.81
49523302	49518223	.97
49523302	52470044	.57
49523302	51123197	.57
49523302	52412023	.74
49523302	50146640	.84
49523302	51793345	.52
49523302	50279792	.92
49523302	49280632	.64
49523302	50157690	.54
49523302	50569501	.71
49523302	50313967	.86
49523302	49709023	.47
49523302	50149266	.63
49523302	49752149	.21
49523302	48462550	.80
49523302	49162538	.56
49523302	51240223	.28
49523302	49045393	.83
49523302	48406186	.88
49523302	48072438	.47
49523302	51399634	.64
49523302	52790020	.79
49523302	48759022	.93
49523302	49208772	.55
49523302	50782435	.91
49523302	49837344	.61
49523302	49574127	.93
49523302	48071618	.86
49523302	50586177	.76
49523302	49292487	.91
49523302	49990933	.55
49523302	48249633	.64
49523302	50577437	.80
49523302	49171052	.56
49523302	50117626	.64
49523302	49112190	.87
49523302	48709870	.56
49078286	50024565	.58
49078286	50572363	.64
49078286	49701587	.82
49078286	50620434	.63
49078286	48493652	.92
49078286	48182912	.65
49078286	51299944	.83
49078286	50415158	.60
49078286	49145250	.65
49078286	50200859	.74
49078286	50328751	.70
49078286	50203241	.77
49078286	48572621	.77
49078286	50720563	.87
49078286	50842115	.61
49078286	48075688	.81
49078286	48668701	.77
49078286	51013313	.74
49078286	48153669	.83
49078286	50221618	.71
49078286	50306603	.66
49078286	50485433	.47
49078286	51096781	.66
49078286	49905882	.54
49078286	49918503	.85
49078286	49031113	.60
49078286	48521971	.75
49078286	48436145	.83
49078286	48802074	.81
49078286	50462402	.58
49078286	49102724	.77
49078286	48092880	.83
49078286	49776562	.98
49078286	48394003	.54
49078286	50228138	.77
49078286	52047548	.79
49078286	49537782	.63
49078286	50192815	.62
49078286	50772529	.73
49078286	51605737	.77
49078286	50270330	.65
49078286	50220854	.78
49078286	48183677	.73
49078286	50222738	.74
49078286	48187362	.59
49078286	48579863	.83
49078286	49030977	.60
49078286	50165010	.63
49078286	49148753	.47
49078286	48048299	.65
49078286	51009331	.65
49078286	48106625	.14
49078286	50232874	.83
49078286	48626005	.70
49078286	48184107	.76
49078286	50970446	.59
49078286	48280400	.70
49078286	52607924	.66
49078286	50174584	.66
49078286	53096996	.86
49078286	50013398	.82
49078286	49811177	.76
49078286	48226868	.66
49078286	48100238	.64
49078286	50290197	.56
49078286	48970553	.80
49078286	49840152	.55
49078286	50333003	.65
51476300	48340341	.72
51476300	48932445	.79
51476300	48235169	.65
51476300	48072619	.70
51476300	51146117	.99
51476300	49978705	.79
51476300	49704364	.60
51476300	49745105	.98
51476300	48959098	.78
51476300	51252580	.81
51476300	50421287	.98
51476300	48589141	.76
51476300	49932759	.87
51476300	48304305	.75
51476300	49161120	.73
51476300	48729915	.79
51476300	50284753	.81
51476300	48608894	.79
51476300	52584907	.72
51476300	50807507	.67
51476300	50649853	.71
51476300	51402579	.71
51476300	48477949	.81
51476300	49918479	.96
51476300	49964093	.98
51476300	49433936	.75
51476300	50639973	.13
51476300	48750199	.74
51476300	48376580	.78
51476300	50655738	.71
51476300	49743961	.97
51476300	48066517	.67
51476300	50394873	.73
51476300	51279791	.63
51476300	51125013	.69
51476300	49940813	1.00
51476300	51050257	.75
51476300	48152674	.77
51476300	48340392	.67
51476300	49718346	.94
51476300	48121916	.73
51476300	49127834	.76
51476300	49748063	.99
51476300	49839610	1.00
51476300	48720833	.73
51476300	49768770	.94
51476300	49836676	1.00
48600034	50405977	.10
48600034	50131769	.09
48600034	51507695	.67
50505042	49520858	.54
50505042	48383521	.57
50505042	48158249	.66
50505042	49857232	.53
50505042	49510006	.56
50505042	48986999	.58
50505042	50854359	.53
50505042	49654143	.59
50505042	48264118	.60
50505042	51091539	.52
50505042	49931541	.24
50505042	50193771	.81
50505042	48308826	.24
50505042	48204141	.53
50505042	48117511	.23
50505042	51221777	.12
50505042	50089436	.28
50505042	50026939	.19
50505042	50121333	.55
50505042	48053904	.46
50505042	53010200	.51
50505042	49796452	.23
50505042	49088847	.61
50505042	50379839	.80
50505042	49316751	.71
50505042	49709023	.28
50505042	50149266	.21
50505042	52524112	.54
50505042	49752149	.39
50505042	52528693	.50
50505042	50177216	.24
50505042	50690076	.24
50505042	49730100	.18
50505042	48072438	.28
50505042	49502600	.53
50505042	49398894	.47
50505042	49948350	.23
50505042	50387952	.60
50505042	48609069	.45
50505042	50683786	.50
50505042	50093144	.19
50505042	49507160	.51
50505042	49475177	.57
50505042	53452713	.55
50505042	49194719	.23
48340341	48932445	.81
48340341	48235169	.67
48340341	48072619	.71
48340341	51146117	.71
48340341	49978705	.81
48340341	49704364	.61
48340341	49745105	.71
48340341	48959098	.80
48340341	51252580	.83
48340341	50421287	.71
48340341	48589141	.78
48340341	49932759	.64
48340341	48304305	.77
48340341	49161120	.75
48340341	48729915	.81
48340341	50284753	.83
48340341	48608894	.81
48340341	52584907	.74
48340341	50807507	.69
48340341	50649853	.81
48340341	51402579	.73
48340341	48477949	.84
48340341	49918479	.70
48340341	49964093	.71
48340341	49433936	.77
48340341	48750199	.86
48340341	48376580	.91
48340341	50655738	.73
48340341	49743961	.71
48340341	48066517	.69
48340341	50394873	.75
48340341	51279791	.65
48340341	51125013	.71
48340341	49940813	.72
48340341	51050257	.77
48340341	48152674	.80
48340341	48340392	.69
48340341	49718346	.68
48340341	48121916	.75
48340341	49127834	.79
48340341	49748063	.72
48340341	49839610	.72
48340341	48720833	.55
48340341	49768770	.68
48340341	49836676	.72
49520858	48383521	.90
49520858	48158249	.60
49520858	49857232	.80
49520858	49510006	.86
49520858	48986999	.63
49520858	50854359	.79
49520858	49654143	.56
49520858	48264118	.58
49520858	51091539	.77
49520858	50193771	.64
49520858	48204141	.99
49520858	48117511	.27
49520858	50089436	.34
49520858	50121333	.85
49520858	48053904	.74
49520858	53010200	.75
49520858	49088847	.58
49520858	50379839	.63
49520858	49316751	.71
49520858	49709023	.34
49520858	50149266	.25
49520858	52524112	.81
49520858	49752149	.51
49520858	52528693	.72
49520858	48072438	.34
49520858	49502600	.79
49520858	49398894	.66
49520858	50387952	.46
49520858	48609069	.62
49520858	50683786	.84
49520858	49507160	.75
49520858	49475177	.54
49520858	53452713	.83
50024565	50572363	.53
50024565	49701587	.65
50024565	50620434	.52
50024565	48493652	.63
50024565	48182912	.54
50024565	51299944	.66
50024565	50415158	.50
50024565	50694881	.25
50024565	49145250	.54
50024565	50200859	.60
50024565	50328751	.64
50024565	50203241	.62
50024565	48371604	.25
50024565	48572621	.49
50024565	50720563	.54
50024565	48980380	.25
50024565	49017682	.26
50024565	50842115	.95
50024565	48075688	.64
50024565	48668701	.62
50024565	51013313	.60
50024565	48153669	.66
50024565	50221618	.58
50024565	50306603	.54
50024565	50485433	.72
50024565	51383618	.24
50024565	51096781	.54
50024565	49905882	.84
50024565	49918503	.64
50024565	49031113	.50
50024565	48104842	.26
50024565	48521971	.61
50024565	48433783	.26
50024565	48436145	.65
50024565	48802074	.64
50024565	50462402	.49
50024565	49684857	.20
50024565	50644976	.23
50024565	49102724	.49
50024565	48092880	.66
50024565	49776562	.59
50024565	50217075	.27
50024565	49568073	.24
50024565	48394003	.84
50024565	50228138	.70
50024565	50605219	.26
50024565	52047548	.63
50024565	50982408	.26
50024565	49537782	.52
50024565	50192815	.52
50024565	50772529	.59
50024565	51605737	.70
50024565	50270330	.54
50024565	50220854	.63
50024565	48183677	.59
50024565	50222738	.60
50024565	48187362	.50
50024565	49603939	.28
50024565	48579863	.66
50024565	49030977	.50
50024565	50165010	.52
50024565	49148753	.73
50024565	48048299	.54
50024565	51009331	.54
50024565	48211891	.29
50024565	49706823	.24
50024565	50232874	.66
50024565	48626005	.57
50024565	48184107	.49
50024565	50970446	.50
50024565	48280400	.57
50024565	48395804	.22
50024565	51685490	.24
50024565	51020317	.29
50024565	49053215	.26
50024565	50895806	.24
50024565	52607924	.54
50024565	50174584	.54
50024565	49432579	.26
50024565	53096996	.53
50024565	48714879	.25
50024565	50013398	.65
50024565	49811177	.61
50024565	48226868	.54
50024565	49617486	.25
50024565	48100238	.53
50024565	48497358	.25
50024565	50290197	.86
50024565	49930680	.27
50024565	52390368	.26
50024565	48970553	.64
50024565	49840152	.47
50024565	50873764	.27
50024565	50333003	.53
50024565	48270127	.29
50572363	49701587	.72
50572363	50620434	.57
50572363	48493652	.62
50572363	48182912	.97
50572363	51299944	.73
50572363	50415158	.87
50572363	49145250	.97
50572363	50200859	.66
50572363	50328751	.63
50572363	50203241	.69
50572363	48572621	.85
50572363	50720563	.59
50572363	50842115	.55
50572363	48075688	.72
50572363	48668701	.68
50572363	51013313	.66
50572363	48153669	.73
50572363	50221618	.64
50572363	50306603	.97
50572363	50485433	.67
50572363	51096781	.97
50572363	49905882	.50
50572363	49918503	.72
50572363	49031113	.88
50572363	48521971	.67
50572363	48436145	.73
50572363	48802074	.72
50572363	50462402	.84
50572363	49102724	.86
50572363	48092880	.73
50572363	49776562	.65
50572363	48394003	.50
50572363	50228138	.69
50572363	52047548	.70
50572363	49537782	.57
50572363	50192815	.91
50572363	50772529	.66
50572363	51605737	.69
50572363	50270330	.97
50572363	50220854	.70
50572363	48183677	.65
50572363	50222738	.66
50572363	49990513	.19
50572363	48187362	.86
50572363	48579863	.73
50572363	49030977	.88
50572363	50165010	.57
50572363	49148753	.44
50572363	48048299	.97
50572363	51009331	.97
50572363	50232874	.73
50572363	49996456	.23
50572363	48626005	.63
50572363	48184107	.84
50572363	50970446	.86
50572363	48280400	.63
50572363	52607924	.60
50572363	50174584	.59
50572363	53096996	.58
50572363	50013398	.73
50572363	49811177	.68
50572363	48226868	.97
50572363	48100238	.94
50572363	50290197	.51
50572363	48970553	.71
50572363	49840152	.80
50572363	50448272	.19
50572363	50333003	.59
49701587	50620434	.72
49701587	48493652	.78
49701587	48182912	.74
49701587	51299944	.98
49701587	50415158	.67
49701587	49145250	.74
49701587	50200859	.86
49701587	50328751	.80
49701587	50203241	.90
49701587	48572621	.66
49701587	50720563	.74
49701587	50842115	.68
49701587	48075688	.96
49701587	48668701	.90
49701587	51013313	.86
49701587	48153669	.98
49701587	50221618	.82
49701587	50306603	.75
49701587	50485433	.51
49701587	51096781	.75
49701587	49905882	.61
49701587	49918503	.96
49701587	49031113	.68
49701587	48521971	.88
49701587	48436145	.98
49701587	48802074	.95
49701587	50462402	.65
49701587	49102724	.66
49701587	48092880	.98
49701587	49776562	.83
49701587	48394003	.60
49701587	50228138	.90
49701587	52047548	.93
49701587	49537782	.71
49701587	50192815	.70
49701587	50772529	.85
49701587	51605737	.90
49701587	50270330	.74
49701587	50220854	.92
49701587	48183677	.84
49701587	50222738	.86
49701587	48187362	.66
49701587	48579863	.98
49701587	49030977	.68
49701587	50165010	.72
49701587	49148753	.52
49701587	48048299	.74
49701587	51009331	.74
49701587	50232874	.98
49701587	48626005	.81
49701587	48184107	.65
49701587	50970446	.66
49701587	48280400	.81
49701587	52607924	.75
49701587	50174584	.75
49701587	53096996	.73
49701587	50013398	.97
49701587	49811177	.89
49701587	48226868	.75
49701587	48100238	.72
49701587	50290197	.62
49701587	48970553	.94
49701587	49840152	.61
49701587	50333003	.73
48383521	48158249	.65
48383521	49857232	.89
48383521	49510006	.95
48383521	48986999	.60
48383521	50854359	.87
48383521	49654143	.60
48383521	48264118	.62
48383521	51091539	.85
48383521	50193771	.69
48383521	48204141	.89
48383521	48117511	.28
48383521	50089436	.36
48383521	50121333	.94
48383521	48053904	.71
48383521	53010200	.83
48383521	49088847	.63
48383521	50379839	.68
48383521	49316751	.77
48383521	49709023	.36
48383521	50149266	.25
48383521	52524112	.90
48383521	49752149	.55
48383521	52528693	.79
48383521	48072438	.35
48383521	49502600	.88
48383521	49398894	.72
48383521	50387952	.48
48383521	48609069	.67
48383521	50683786	.80
48383521	49507160	.83
48383521	49475177	.57
48383521	53452713	.92
48932445	48235169	.73
48932445	48072619	.78
48932445	51146117	.78
48932445	49978705	.90
48932445	49704364	.66
48932445	49745105	.77
48932445	48959098	.89
48932445	51252580	.92
48932445	50421287	.77
48932445	48589141	.86
48932445	49932759	.69
48932445	48304305	.85
48932445	49161120	.83
48932445	48729915	.90
48932445	50284753	.92
48932445	48608894	.99
48932445	52584907	.81
48932445	50807507	.75
48932445	50649853	.79
48932445	51402579	.80
48932445	48477949	.93
48932445	49918479	.76
48932445	49964093	.77
48932445	49433936	.85
48932445	48750199	.83
48932445	48376580	.89
48932445	50655738	.80
48932445	49743961	.77
48932445	48066517	.75
48932445	50394873	.82
48932445	51279791	.70
48932445	51125013	.77
48932445	49940813	.79
48932445	51050257	.85
48932445	48152674	.88
48932445	48340392	.75
48932445	49718346	.74
48932445	48121916	.83
48932445	49127834	.87
48932445	49748063	.79
48932445	49839610	.79
48932445	48720833	.59
48932445	49768770	.74
48932445	49836676	.79
50620434	48493652	.61
50620434	50597159	.13
50620434	48182912	.59
50620434	51299944	.72
50620434	50415158	.54
50620434	49145250	.59
50620434	50200859	.66
50620434	50328751	.62
50620434	50203241	.68
50620434	48572621	.53
50620434	50720563	.58
50620434	48980380	.11
50620434	50842115	.55
50620434	48075688	.71
50620434	48668701	.68
50620434	51013313	.66
50620434	48153669	.72
50620434	48228702	.15
50620434	50221618	.63
50620434	50306603	.59
